"match_method","final_name","final_unit","final_barcode","final_price","price_note","seed_category_id","seed_subcategory_id","asnaf_name","asnaf_price","asnaf_unit","asnaf_barcode","karaz_name","karaz_category","karaz_price","karaz_link","karaz_image"
"karaz_barcode","محمص سعد المسلماني – بزر شمام 150g","وحدة","9725995699770","7.99","karaz_product_adopted_latest","11","30","","","","","محمص سعد المسلماني – بزر شمام 150g","المكسرات المحمصة","7.99","https://karaz.ps/shop/product/%d9%85%d8%ad%d9%85%d8%b5-%d8%b3%d8%b9%d8%af-%d8%a7%d9%84%d9%85%d8%b3%d9%84%d9%85%d8%a7%d9%86%d9%8a-%d8%a8%d8%b2%d8%b1-%d8%b4%d9%85%d8%a7%d9%85-150g/","https://karaz.ps/wp-content/uploads/2022/06/9725995699770-300x300.jpg"
"karaz_barcode","محمص سعد المسلماني – كابوكي 150g","وحدة","9725995599582","5.99","karaz_product_adopted_latest","11","30","","","","","محمص سعد المسلماني – كابوكي 150g","المكسرات المحمصة","5.99","https://karaz.ps/shop/product/%d9%85%d8%ad%d9%85%d8%b5-%d8%b3%d8%b9%d8%af-%d8%a7%d9%84%d9%85%d8%b3%d9%84%d9%85%d8%a7%d9%86%d9%8a-%d9%83%d8%a7%d8%a8%d9%88%d9%83%d9%8a-150g/","https://karaz.ps/wp-content/uploads/2022/06/9725995599582-300x300.jpg"
"karaz_barcode","محمص سعد المسلماني – بزر بطيخ ملسع 250g","وحدة","9226999553322","13.99","karaz_product_adopted_latest","11","30","","","","","محمص سعد المسلماني – بزر بطيخ ملسع 250g","المكسرات المحمصة","13.99","https://karaz.ps/shop/product/%d9%85%d8%ad%d9%85%d8%b5-%d8%b3%d8%b9%d8%af-%d8%a7%d9%84%d9%85%d8%b3%d9%84%d9%85%d8%a7%d9%86%d9%8a-%d8%a8%d8%b2%d8%b1-%d8%a8%d8%b7%d9%8a%d8%ae-%d9%85%d9%84%d8%b3%d8%b9-250g/","https://karaz.ps/wp-content/uploads/2023/11/9226999553322-small.jpg"
"karaz_barcode","محمص سعد المسلماني – مقرمشات الأرز 130g","وحدة","7290116790497","8.99","karaz_product_adopted_latest","3","7","","","","","محمص سعد المسلماني – مقرمشات الأرز 130g","المكسرات المحمصة","8.99","https://karaz.ps/shop/product/%d9%85%d8%ad%d9%85%d8%b5-%d8%b3%d8%b9%d8%af-%d8%a7%d9%84%d9%85%d8%b3%d9%84%d9%85%d8%a7%d9%86%d9%8a-%d9%85%d9%82%d8%b1%d9%85%d8%b4%d8%a7%d8%aa-%d8%a7%d9%84%d8%a3%d8%b1%d8%b2-130g/","https://karaz.ps/wp-content/uploads/2022/06/7290116790497-300x300.jpg"
"karaz_barcode","محمص سعد المسلماني – مكسرات هندية 150g","وحدة","9725995599612","9.99","karaz_product_adopted_latest","11","30","","","","","محمص سعد المسلماني – مكسرات هندية 150g","المكسرات المحمصة","9.99","https://karaz.ps/shop/product/%d9%85%d8%ad%d9%85%d8%b5-%d8%b3%d8%b9%d8%af-%d8%a7%d9%84%d9%85%d8%b3%d9%84%d9%85%d8%a7%d9%86%d9%8a-%d9%85%d9%83%d8%b3%d8%b1%d8%a7%d8%aa-%d9%87%d9%86%d8%af%d9%8a%d8%a9-150g/","https://karaz.ps/wp-content/uploads/2022/06/9725995599612-300x300.jpg"
"karaz_barcode","محمص سعد المسلماني – جوز بيكان حلو محمص 250g","وحدة","9725995599445","25.99","karaz_product_adopted_latest","11","30","","","","","محمص سعد المسلماني – جوز بيكان حلو محمص 250g","المكسرات المحمصة","25.99","https://karaz.ps/shop/product/%d9%85%d8%ad%d9%85%d8%b5-%d8%b3%d8%b9%d8%af-%d8%a7%d9%84%d9%85%d8%b3%d9%84%d9%85%d8%a7%d9%86%d9%8a-%d8%ac%d9%88%d8%b2-%d8%a8%d9%8a%d9%83%d8%a7%d9%86-%d8%ad%d9%84%d9%88-%d9%85%d8%ad%d9%85%d8%b5-250g/","https://karaz.ps/wp-content/uploads/2022/06/9725995599445-300x300.jpg"
"karaz_barcode","Blue Diamond Habanero BBQ Almonds 43g","وحدة","041570055120","6.99","karaz_product_adopted_latest","11","30","","","","","Blue Diamond Habanero BBQ Almonds 43g","المكسرات المحمصة","6.99","https://karaz.ps/shop/product/blue-diamond-habanero-bbq-almonds-43g/","https://karaz.ps/wp-content/uploads/2022/07/041570055120-300x300.jpg"
"karaz_barcode","Maslamani Mixed Nuts 1kg","وحدة","7290116790404","64.99","karaz_product_adopted_latest","11","30","","","","","Maslamani Mixed Nuts 1kg","المكسرات المحمصة","64.99","https://karaz.ps/shop/product/maslamani-mixed-nuts-1kg/","https://karaz.ps/wp-content/uploads/2022/07/7290116790404-300x300.jpg"
"karaz_barcode","محمص سعد المسلماني – فستق سوداني 250g","وحدة","9725995599551","10.99","karaz_product_adopted_latest","11","30","","","","","محمص سعد المسلماني – فستق سوداني 250g","المكسرات المحمصة","10.99","https://karaz.ps/shop/product/%d9%85%d8%ad%d9%85%d8%b5-%d8%b3%d8%b9%d8%af-%d8%a7%d9%84%d9%85%d8%b3%d9%84%d9%85%d8%a7%d9%86%d9%8a-%d9%81%d8%b3%d8%aa%d9%82-%d8%b3%d9%88%d8%af%d8%a7%d9%86%d9%8a-250g/","https://karaz.ps/wp-content/uploads/2022/06/9725995599551-300x300.jpg"
"karaz_barcode","محمص سعد المسلماني – ذرة محمصة 200g","وحدة","7290116790459","9.99","karaz_product_adopted_latest","11","30","","","","","محمص سعد المسلماني – ذرة محمصة 200g","المكسرات المحمصة","9.99","https://karaz.ps/shop/product/%d9%85%d8%ad%d9%85%d8%b5-%d8%b3%d8%b9%d8%af-%d8%a7%d9%84%d9%85%d8%b3%d9%84%d9%85%d8%a7%d9%86%d9%8a-%d8%b0%d8%b1%d8%a9-%d9%85%d8%ad%d9%85%d8%b5%d8%a9-200g/","https://karaz.ps/wp-content/uploads/2022/06/7290116790459-300x300.jpg"
"karaz_barcode","محمص سعد المسلماني – قضامة مبهرة 250g","وحدة","9226999553407","8.99","karaz_product_adopted_latest","11","30","","","","","محمص سعد المسلماني – قضامة مبهرة 250g","المكسرات المحمصة","8.99","https://karaz.ps/shop/product/%d9%85%d8%ad%d9%85%d8%b5-%d8%b3%d8%b9%d8%af-%d8%a7%d9%84%d9%85%d8%b3%d9%84%d9%85%d8%a7%d9%86%d9%8a-%d9%82%d8%b6%d8%a7%d9%85%d8%a9-%d9%85%d8%a8%d9%87%d8%b1%d8%a9-250g/","https://karaz.ps/wp-content/uploads/2022/06/9226999553407-300x300.jpg"
"karaz_barcode","محمص سعد المسلماني – كاشو محمص 250g","وحدة","9725884478233","18.99","karaz_product_adopted_latest","11","30","","","","","محمص سعد المسلماني – كاشو محمص 250g","المكسرات المحمصة","18.99","https://karaz.ps/shop/product/%d9%85%d8%ad%d9%85%d8%b5-%d8%b3%d8%b9%d8%af-%d8%a7%d9%84%d9%85%d8%b3%d9%84%d9%85%d8%a7%d9%86%d9%8a-%d9%83%d8%a7%d8%b4%d9%88-%d9%85%d8%ad%d9%85%d8%b5-250g/","https://karaz.ps/wp-content/uploads/2022/06/9725884478233-300x300.jpg"
"karaz_barcode","محمص سعد المسلماني – بزر بطيخ باربيكيو 250g","وحدة","9226999553223","12.99","karaz_product_adopted_latest","11","30","","","","","محمص سعد المسلماني – بزر بطيخ باربيكيو 250g","المكسرات المحمصة","12.99","https://karaz.ps/shop/product/%d9%85%d8%ad%d9%85%d8%b5-%d8%b3%d8%b9%d8%af-%d8%a7%d9%84%d9%85%d8%b3%d9%84%d9%85%d8%a7%d9%86%d9%8a-%d8%a8%d8%b2%d8%b1-%d8%a8%d8%b7%d9%8a%d8%ae-%d8%a8%d8%a7%d8%b1%d8%a8%d9%8a%d9%83%d9%8a%d9%88-250g/","https://karaz.ps/wp-content/uploads/2022/06/9226999553223-300x300.jpg"
"karaz_barcode","محمص سعد المسلماني – فول محمص 250g","وحدة","7290116790435","9.99","karaz_product_adopted_latest","11","30","","","","","محمص سعد المسلماني – فول محمص 250g","المكسرات المحمصة","9.99","https://karaz.ps/shop/product/%d9%85%d8%ad%d9%85%d8%b5-%d8%b3%d8%b9%d8%af-%d8%a7%d9%84%d9%85%d8%b3%d9%84%d9%85%d8%a7%d9%86%d9%8a-%d9%81%d9%88%d9%84-%d9%85%d8%ad%d9%85%d8%b5-250g/","https://karaz.ps/wp-content/uploads/2022/06/7290116790435-300x300.jpg"
"karaz_barcode","محمص سعد المسلماني – بزر قرع محمص 250g","وحدة","9725995599469","8.99","karaz_product_adopted_latest","11","30","","","","","محمص سعد المسلماني – بزر قرع محمص 250g","المكسرات المحمصة","8.99","https://karaz.ps/shop/product/%d9%85%d8%ad%d9%85%d8%b5-%d8%b3%d8%b9%d8%af-%d8%a7%d9%84%d9%85%d8%b3%d9%84%d9%85%d8%a7%d9%86%d9%8a-%d8%a8%d8%b2%d8%b1-%d9%82%d8%b1%d8%b9-%d9%85%d8%ad%d9%85%d8%b5-250g/","https://karaz.ps/wp-content/uploads/2022/06/9725995599469-300x300.jpg"
"karaz_barcode","Maggi Coriander & Garlic Mix خلطة ماجي بالكزبرة والثوم 34g","وحدة","6294003587925","9.99","karaz_product_adopted_latest","17","44","","","","","Maggi Coriander & Garlic Mix خلطة ماجي بالكزبرة والثوم 34g","بهارات و توابل","9.99","https://karaz.ps/shop/product/maggi-coriander-garlic-mix-%d8%ae%d9%84%d8%b7%d8%a9-%d9%85%d8%a7%d8%ac%d9%8a-%d8%a8%d8%a7%d9%84%d9%83%d8%b2%d8%a8%d8%b1%d8%a9-%d9%88%d8%a7%d9%84%d8%ab%d9%88%d9%85-34g/","https://karaz.ps/wp-content/uploads/2022/06/6294003587925-300x300.jpg"
"karaz_barcode","Goya Adobo With Pepper تتبيلة بهارات مع فلفل 226g","وحدة","041331038287","13.99","karaz_product_adopted_latest","17","44","","","","","Goya Adobo With Pepper تتبيلة بهارات مع فلفل 226g","بهارات و توابل","13.99","https://karaz.ps/shop/product/goya-adobo-with-pepper-%d8%aa%d8%aa%d8%a8%d9%8a%d9%84%d8%a9-%d8%a8%d9%87%d8%a7%d8%b1%d8%a7%d8%aa-%d9%85%d8%b9-%d9%81%d9%84%d9%81%d9%84-226g/","https://karaz.ps/wp-content/uploads/2022/06/041331038287-300x300.jpg"
"karaz_barcode","Goya Adobo Bitter Orange تتبيلة بهارات بالبرتقال المر 226g","وحدة","041331038171","13.99","karaz_product_adopted_latest","17","44","","","","","Goya Adobo Bitter Orange تتبيلة بهارات بالبرتقال المر 226g","بهارات و توابل","13.99","https://karaz.ps/shop/product/goya-adobo-bitter-orange-%d8%aa%d8%aa%d8%a8%d9%8a%d9%84%d8%a9-%d8%a8%d9%87%d8%a7%d8%b1%d8%a7%d8%aa-%d8%a8%d8%a7%d9%84%d8%a8%d8%b1%d8%aa%d9%82%d8%a7%d9%84-%d8%a7%d9%84%d9%85%d8%b1-226g/","https://karaz.ps/wp-content/uploads/2022/06/041331038171-300x300.jpg"
"karaz_barcode","Goya Adobo Hot تتبيلة بهارات حارة 226g","وحدة","041331038195","14.99","karaz_product_adopted_latest","17","44","","","","","Goya Adobo Hot تتبيلة بهارات حارة 226g","بهارات و توابل","14.99","https://karaz.ps/shop/product/goya-adobo-hot-%d8%aa%d8%aa%d8%a8%d9%8a%d9%84%d8%a9-%d8%a8%d9%87%d8%a7%d8%b1%d8%a7%d8%aa-%d8%ad%d8%a7%d8%b1%d8%a9-226g/","https://karaz.ps/wp-content/uploads/2022/06/041331038195-300x300.jpg"
"karaz_barcode","صالح خلف بهار كبسة 100g","وحدة","6253500660449","7.99","karaz_product_adopted_latest","17","44","","","","","صالح خلف بهار كبسة 100g","بهارات و توابل","7.99","https://karaz.ps/shop/product/%d8%b5%d8%a7%d9%84%d8%ad-%d8%ae%d9%84%d9%81-%d8%a8%d9%87%d8%a7%d8%b1-%d9%83%d8%a8%d8%b3%d8%a9-100g/","https://karaz.ps/wp-content/uploads/2022/06/6253500660449-300x300.jpg"
"karaz_barcode","صالح خلف بهار فلسطيني مطحون 100g","وحدة","6253500660357","6.99","karaz_product_adopted_latest","17","44","","","","","صالح خلف بهار فلسطيني مطحون 100g","بهارات و توابل","6.99","https://karaz.ps/shop/product/%d8%b5%d8%a7%d9%84%d8%ad-%d8%ae%d9%84%d9%81-%d8%a8%d9%87%d8%a7%d8%b1-%d9%81%d9%84%d8%b3%d8%b7%d9%8a%d9%86%d9%8a-%d9%85%d8%b7%d8%ad%d9%88%d9%86-100g/","https://karaz.ps/wp-content/uploads/2022/06/6253500660357-300x300.jpg"
"karaz_barcode","صالح خلف بهار سمك مشوي 100g","وحدة","6253500661002","6.99","karaz_product_adopted_latest","5","16","","","","","صالح خلف بهار سمك مشوي 100g","بهارات و توابل","6.99","https://karaz.ps/shop/product/%d8%b5%d8%a7%d9%84%d8%ad-%d8%ae%d9%84%d9%81-%d8%a8%d9%87%d8%a7%d8%b1-%d8%b3%d9%85%d9%83-%d9%85%d8%b4%d9%88%d9%8a-100g/","https://karaz.ps/wp-content/uploads/2022/06/6253500661002-300x300.jpg"
"karaz_barcode","صالح خلف بهار سمك مقلي 100g","وحدة","6253500660418","6.99","karaz_product_adopted_latest","5","16","","","","","صالح خلف بهار سمك مقلي 100g","بهارات و توابل","6.99","https://karaz.ps/shop/product/%d8%b5%d8%a7%d9%84%d8%ad-%d8%ae%d9%84%d9%81-%d8%a8%d9%87%d8%a7%d8%b1-%d8%b3%d9%85%d9%83-%d9%85%d9%82%d9%84%d9%8a-100g/","https://karaz.ps/wp-content/uploads/2022/06/6253500660418-300x300.jpg"
"karaz_barcode","صالح خلف فلفل حار مطحون 100g","وحدة","6253500660548","6.99","karaz_product_adopted_latest","17","44","","","","","صالح خلف فلفل حار مطحون 100g","بهارات و توابل","6.99","https://karaz.ps/shop/product/%d8%b5%d8%a7%d9%84%d8%ad-%d8%ae%d9%84%d9%81-%d9%81%d9%84%d9%81%d9%84-%d8%ad%d8%a7%d8%b1-%d9%85%d8%b7%d8%ad%d9%88%d9%86-100g/","https://karaz.ps/wp-content/uploads/2022/06/6253500660548-300x300.jpg"
"karaz_barcode","صالح خلف زنجبيل مطحون 100g","وحدة","6253500660463","7.99","karaz_product_adopted_latest","17","44","","","","","صالح خلف زنجبيل مطحون 100g","بهارات و توابل","7.99","https://karaz.ps/shop/product/%d8%b5%d8%a7%d9%84%d8%ad-%d8%ae%d9%84%d9%81-%d8%b2%d9%86%d8%ac%d8%a8%d9%8a%d9%84-%d9%85%d8%b7%d8%ad%d9%88%d9%86-100g/","https://karaz.ps/wp-content/uploads/2022/06/6253500660463-300x300.jpg"
"karaz_barcode","Lipton Ice Tea Peach Flavour 500ml","وحدة","5900497043243","7.99","karaz_product_adopted_latest","15","39","","","","","Lipton Ice Tea Peach Flavour 500ml","المشروبات","7.99","https://karaz.ps/shop/product/lipton-ice-tea-peach-flavour-500ml/","https://karaz.ps/wp-content/uploads/2024/06/5900497043243-300x300.jpg"
"karaz_barcode","Lipton Yellow Label 200g","وحدة","6281006850415","13.99","karaz_product_adopted_latest","15","39","","","","","Lipton Yellow Label 200g","المشروبات","13.99","https://karaz.ps/shop/product/lipton-yellow-label-200g/","https://karaz.ps/wp-content/uploads/2024/06/6281006850415-300x300.jpg"
"karaz_barcode","Landessa Ice Coffee Cacao 230ml","وحدة","9004380070708","4.99","karaz_product_adopted_latest","15","39","","","","","Landessa Ice Coffee Cacao 230ml","المشروبات","4.99","https://karaz.ps/shop/product/landessa-ice-coffee-cacao-230ml/","https://karaz.ps/wp-content/uploads/2024/06/9004380070708-300x300.jpg"
"karaz_barcode","Twinings English Breakfast 50g","وحدة","070177077693","23.99","karaz_product_adopted_latest","15","39","","","","","Twinings English Breakfast 50g","المشروبات","23.99","https://karaz.ps/shop/product/twinings-english-breakfast-50g/","https://karaz.ps/wp-content/uploads/2024/06/070177077693-300x300.jpg"
"karaz_barcode","Lipton Black Tea Lemon x20","وحدة","8722700140528","11.99","karaz_product_adopted_latest","15","39","","","","","Lipton Black Tea Lemon x20","المشروبات","11.99","https://karaz.ps/shop/product/lipton-black-tea-lemon-x20/","https://karaz.ps/wp-content/uploads/2024/06/8722700140528-300x300.jpg"
"karaz_barcode","Landessa Ice Coffee Latte 230ml","وحدة","9004380071408","5.99","karaz_product_adopted_latest","15","39","","","","","Landessa Ice Coffee Latte 230ml","المشروبات","5.99","https://karaz.ps/shop/product/landessa-ice-coffee-latte-230ml/","https://karaz.ps/wp-content/uploads/2024/06/9004380071408-300x300.jpg"
"karaz_barcode","Twinings Lemon Tea 50g","وحدة","070177046088","23.99","karaz_product_adopted_latest","15","39","","","","","Twinings Lemon Tea 50g","المشروبات","23.99","https://karaz.ps/shop/product/twinings-lemon-tea-50g/","https://karaz.ps/wp-content/uploads/2024/06/070177046088-300x300.jpg"
"karaz_barcode","Allin Protein Water Berries 500ml","وحدة","7290018043608","13.99","karaz_product_adopted_latest","15","39","","","","","Allin Protein Water Berries 500ml","المشروبات","13.99","https://karaz.ps/shop/product/allin-protein-water-berries-500ml/","https://karaz.ps/wp-content/uploads/2023/10/7290018043608-small.jpg"
"karaz_barcode","Allin Protein Water Peach 500ml","وحدة","7290018043592","13.99","karaz_product_adopted_latest","15","39","","","","","Allin Protein Water Peach 500ml","المشروبات","13.99","https://karaz.ps/shop/product/allin-protein-water-peach-500ml/","https://karaz.ps/wp-content/uploads/2023/10/7290018043592-small.jpg"
"karaz_barcode","Nestea drink with a peach 500ml","وحدة","5900334017710","6.99","karaz_product_adopted_latest","15","39","","","","","Nestea drink with a peach 500ml","المشروبات","6.99","https://karaz.ps/shop/product/nestea-drink-with-a-peach-500ml/","https://karaz.ps/wp-content/uploads/2023/05/5900334017710-300x300.jpg"
"karaz_barcode","Nestea Green Tea Citrus 330ml","وحدة","5900334017789","5.99","karaz_product_adopted_latest","15","39","","","","","Nestea Green Tea Citrus 330ml","المشروبات","5.99","https://karaz.ps/shop/product/nestea-green-tea-citrus-330ml/","https://karaz.ps/wp-content/uploads/2023/05/5900334017789-300x300.jpg"
"karaz_barcode","Galaxy Instant Hot Chocolate 250g","وحدة","5056357906293","24.99","karaz_product_adopted_latest","15","39","","","","","Galaxy Instant Hot Chocolate 250g","المشروبات","24.99","https://karaz.ps/shop/product/galaxy-instant-hot-chocolate-250g/","https://karaz.ps/wp-content/uploads/2023/05/5056357906293-300x300.jpg"
"karaz_barcode","Kool Aid Jammers Drink مشروب كوول ايد (10 أكياس) – Tropical Punch","وحدة","043000028254","24.99","karaz_product_adopted_latest","15","39","","","","","Kool Aid Jammers Drink مشروب كوول ايد (10 أكياس) – Tropical Punch","المشروبات","24.99","https://karaz.ps/shop/product/kool-aid-jammers-drink-%d9%85%d8%b4%d8%b1%d9%88%d8%a8-%d9%83%d9%88%d9%88%d9%84-%d8%a7%d9%8a%d8%af-10-%d8%a3%d9%83%d9%8a%d8%a7%d8%b3-tropical-punch/","https://karaz.ps/wp-content/uploads/2023/04/043000028254-300x300.jpg"
"karaz_barcode","Perrier Sparkling Mineral Water مياه معدنية غازية – 330ml","وحدة","3179732337542","4.99","karaz_product_adopted_latest","9","26","","","","","Perrier Sparkling Mineral Water مياه معدنية غازية – 330ml","المياه","4.99","https://karaz.ps/shop/product/perrier-sparkling-mineral-water-%d9%85%d9%8a%d8%a7%d9%87-%d9%85%d8%b9%d8%af%d9%86%d9%8a%d8%a9-%d8%ba%d8%a7%d8%b2%d9%8a%d8%a9-330ml/","https://karaz.ps/wp-content/uploads/2022/06/3179732337542-1-300x300.jpg"
"karaz_barcode","5942326400483","وحدة","5942326400483","6.5","karaz_product_adopted_latest","9","26","","","","","5942326400483","المياه","6.5","https://karaz.ps/shop/product/5942326400483/","https://karaz.ps/wp-content/uploads/2022/06/5942326400483-300x300.jpg"
"karaz_barcode","Aqua Natural Mineral Water مياه معدنية طبيعية – 500ml","وحدة","5942326400476","5.99","karaz_product_adopted_latest","9","26","","","","","Aqua Natural Mineral Water مياه معدنية طبيعية – 500ml","المياه","5.99","https://karaz.ps/shop/product/aqua-natural-mineral-water-%d9%85%d9%8a%d8%a7%d9%87-%d9%85%d8%b9%d8%af%d9%86%d9%8a%d8%a9-%d8%b7%d8%a8%d9%8a%d8%b9%d9%8a%d8%a9-500ml/","https://karaz.ps/wp-content/uploads/2022/06/5942326400476-1-300x300.jpg"
"karaz_barcode","Nestle Water Pack صندوق مياه معدنية نستلة 700ملل عدد 12","وحدة","6253501790374","23.99","karaz_product_adopted_latest","9","26","","","","","Nestle Water Pack صندوق مياه معدنية نستلة 700ملل عدد 12","المياه","23.99","https://karaz.ps/shop/product/nestle-water-pack-%d8%b5%d9%86%d8%af%d9%88%d9%82-%d9%85%d9%8a%d8%a7%d9%87-%d9%85%d8%b9%d8%af%d9%86%d9%8a%d8%a9-%d9%86%d8%b3%d8%aa%d9%84%d8%a9-700%d9%85%d9%84%d9%84-%d8%b9%d8%af%d8%af-12/","https://karaz.ps/wp-content/uploads/2022/06/6253501790374-300x300.jpg"
"karaz_barcode","Nestle Water Pack صندوق مياه معدنية نستلة – 500 مل","وحدة","6253501790244","13.99","karaz_product_adopted_latest","9","26","","","","","Nestle Water Pack صندوق مياه معدنية نستلة – 500 مل","المياه","13.99","https://karaz.ps/shop/product/nestle-water-pack-%d8%b5%d9%86%d8%af%d9%88%d9%82-%d9%85%d9%8a%d8%a7%d9%87-%d9%85%d8%b9%d8%af%d9%86%d9%8a%d8%a9-%d9%86%d8%b3%d8%aa%d9%84%d8%a9-500-%d9%85%d9%84/","https://karaz.ps/wp-content/uploads/2022/06/6253501790244-300x300.jpg"
"karaz_barcode","Jericho Water صندوق مياه شرب معدنية جريكو – 1.5 لتر","وحدة","5449000127631","9.99","karaz_product_adopted_latest","9","26","","","","","Jericho Water صندوق مياه شرب معدنية جريكو – 1.5 لتر","المياه","9.99","https://karaz.ps/shop/product/jericho-water-%d8%b5%d9%86%d8%af%d9%88%d9%82-%d9%85%d9%8a%d8%a7%d9%87-%d8%b4%d8%b1%d8%a8-%d9%85%d8%b9%d8%af%d9%86%d9%8a%d8%a9-%d8%ac%d8%b1%d9%8a%d9%83%d9%88-1-5-%d9%84%d8%aa%d8%b1/","https://karaz.ps/wp-content/uploads/2022/06/5449000127631-300x300.jpg"
